FeedbackID,CustomerID,ProjectID,FeedbackDate,Rating,Comments
FDBK0267,CUST0386,PROJ004,2017-11-12,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0268,CUST0388,PROJ004,2018-03-30,5,Excellent construction quality and timely delivery. Very happy!
FDBK0269,CUST0389,PROJ003,2016-01-19,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0270,CUST0392,PROJ004,2018-03-07,2,Significant delay in handover. The final product feels rushed.
FDBK0271,CUST0393,PROJ004,2017-07-06,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0272,CUST0396,PROJ004,2017-07-17,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0273,CUST0397,PROJ003,2016-06-26,5,Excellent construction quality and timely delivery. Very happy!
FDBK0274,CUST0398,PROJ002,2015-02-09,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0275,CUST0401,PROJ003,2016-07-26,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0276,CUST0402,PROJ004,2017-12-09,2,Significant delay in handover. The final product feels rushed.
FDBK0277,CUST0403,PROJ003,2016-03-01,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0278,CUST0406,PROJ003,2016-10-23,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0279,CUST0408,PROJ003,2016-07-23,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0280,CUST0409,PROJ004,2017-06-26,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0281,CUST0411,PROJ003,2016-05-31,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0282,CUST0412,PROJ003,2016-02-16,2,Significant delay in handover. The final product feels rushed.
FDBK0283,CUST0415,PROJ003,2016-04-20,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0284,CUST0416,PROJ003,2016-08-04,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0285,CUST0417,PROJ003,2016-02-01,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0286,CUST0419,PROJ003,2016-04-23,2,Significant delay in handover. The final product feels rushed.
FDBK0287,CUST0420,PROJ004,2017-11-17,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0288,CUST0421,PROJ003,2016-09-08,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0289,CUST0423,PROJ003,2016-01-03,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0290,CUST0424,PROJ003,2016-06-04,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0291,CUST0425,PROJ004,2018-02-10,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0292,CUST0426,PROJ004,2017-10-31,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0293,CUST0427,PROJ004,2018-01-02,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0294,CUST0429,PROJ003,2016-10-27,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0295,CUST0431,PROJ003,2016-07-04,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0296,CUST0432,PROJ004,2017-11-24,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0297,CUST0433,PROJ003,2016-02-08,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0298,CUST0434,PROJ004,2018-01-05,2,Significant delay in handover. The final product feels rushed.
FDBK0299,CUST0435,PROJ003,2016-08-18,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0300,CUST0436,PROJ003,2016-07-14,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0301,CUST0437,PROJ003,2016-05-22,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0302,CUST0438,PROJ003,2016-10-28,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0303,CUST0439,PROJ003,2016-01-20,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0304,CUST0440,PROJ003,2016-01-19,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0305,CUST0443,PROJ004,2017-12-13,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0306,CUST0444,PROJ003,2016-04-03,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0307,CUST0446,PROJ004,2017-09-25,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0308,CUST0448,PROJ004,2017-10-05,2,Significant delay in handover. The final product feels rushed.
FDBK0309,CUST0450,PROJ004,2017-07-12,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0310,CUST0451,PROJ003,2016-04-23,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0311,CUST0452,PROJ003,2016-01-09,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0312,CUST0456,PROJ004,2017-09-10,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0313,CUST0458,PROJ003,2016-09-15,2,Significant delay in handover. The final product feels rushed.
FDBK0314,CUST0459,PROJ004,2018-01-16,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0315,CUST0460,PROJ003,2016-01-24,5,Excellent construction quality and timely delivery. Very happy!
FDBK0316,CUST0461,PROJ003,2016-05-26,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0317,CUST0462,PROJ004,2017-12-19,5,Excellent construction quality and timely delivery. Very happy!
FDBK0318,CUST0463,PROJ004,2017-11-29,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0319,CUST0464,PROJ004,2017-09-17,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0320,CUST0465,PROJ003,2016-11-15,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0321,CUST0466,PROJ004,2017-11-21,5,Excellent construction quality and timely delivery. Very happy!
FDBK0322,CUST0468,PROJ004,2017-09-13,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0323,CUST0470,PROJ003,2016-10-27,5,Excellent construction quality and timely delivery. Very happy!
FDBK0324,CUST0471,PROJ004,2018-03-14,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0325,CUST0474,PROJ004,2017-08-31,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0326,CUST0476,PROJ004,2018-01-11,5,Excellent construction quality and timely delivery. Very happy!
FDBK0327,CUST0477,PROJ003,2016-10-01,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0328,CUST0478,PROJ003,2016-01-05,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0329,CUST0479,PROJ004,2018-04-15,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0330,CUST0480,PROJ003,2016-02-13,5,Excellent construction quality and timely delivery. Very happy!
FDBK0331,CUST0483,PROJ003,2016-04-20,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0332,CUST0485,PROJ003,2016-07-24,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0333,CUST0486,PROJ003,2016-09-20,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0334,CUST0487,PROJ004,2018-02-07,2,Significant delay in handover. The final product feels rushed.
FDBK0335,CUST0489,PROJ003,2016-04-20,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0336,CUST0491,PROJ003,2015-12-27,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0337,CUST0492,PROJ004,2017-10-10,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0338,CUST0493,PROJ004,2017-08-31,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0339,CUST0495,PROJ003,2016-09-06,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0340,CUST0496,PROJ004,2018-04-09,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0341,CUST0497,PROJ004,2018-02-10,5,Excellent construction quality and timely delivery. Very happy!
FDBK0342,CUST0498,PROJ004,2017-12-24,5,Excellent construction quality and timely delivery. Very happy!
FDBK0343,CUST0499,PROJ003,2016-03-31,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0344,CUST0500,PROJ003,2016-06-04,5,Excellent construction quality and timely delivery. Very happy!
FDBK0345,CUST0501,PROJ003,2016-11-08,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0346,CUST0502,PROJ004,2017-09-06,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0347,CUST0505,PROJ004,2018-04-28,5,Excellent construction quality and timely delivery. Very happy!
FDBK0348,CUST0506,PROJ005,2019-09-22,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0349,CUST0507,PROJ004,2017-09-22,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0350,CUST0508,PROJ005,2019-09-15,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0351,CUST0509,PROJ004,2018-01-03,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0352,CUST0510,PROJ003,2016-06-01,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0353,CUST0512,PROJ005,2019-03-19,5,Excellent construction quality and timely delivery. Very happy!
FDBK0354,CUST0514,PROJ004,2018-02-17,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0355,CUST0516,PROJ005,2019-05-16,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0356,CUST0517,PROJ004,2017-08-29,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0357,CUST0520,PROJ005,2019-12-16,2,Significant delay in handover. The final product feels rushed.
FDBK0358,CUST0521,PROJ003,2016-03-09,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0359,CUST0522,PROJ004,2018-04-04,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0360,CUST0523,PROJ005,2019-04-15,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0361,CUST0524,PROJ003,2016-01-24,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0362,CUST0525,PROJ003,2016-10-15,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0363,CUST0526,PROJ003,2016-07-26,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0364,CUST0527,PROJ005,2019-04-29,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0365,CUST0529,PROJ003,2016-08-23,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0366,CUST0531,PROJ005,2019-10-14,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0367,CUST0532,PROJ003,2016-10-18,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0368,CUST0533,PROJ003,2016-01-02,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0369,CUST0534,PROJ004,2017-11-18,2,Significant delay in handover. The final product feels rushed.
FDBK0370,CUST0538,PROJ004,2017-06-07,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0371,CUST0540,PROJ005,2019-10-07,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0372,CUST0541,PROJ004,2018-04-17,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0373,CUST0542,PROJ004,2018-01-03,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0374,CUST0543,PROJ004,2017-12-10,2,Significant delay in handover. The final product feels rushed.
FDBK0375,CUST0544,PROJ005,2019-10-17,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0376,CUST0545,PROJ004,2018-02-13,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0377,CUST0546,PROJ004,2017-07-04,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0378,CUST0547,PROJ004,2017-09-05,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0379,CUST0549,PROJ004,2017-09-30,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0380,CUST0550,PROJ004,2017-10-21,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0381,CUST0553,PROJ005,2019-01-22,2,Significant delay in handover. The final product feels rushed.
FDBK0382,CUST0554,PROJ005,2019-10-10,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0383,CUST0555,PROJ005,2019-04-01,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0384,CUST0557,PROJ004,2018-01-07,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0385,CUST0558,PROJ005,2019-10-15,2,Significant delay in handover. The final product feels rushed.
FDBK0386,CUST0560,PROJ004,2018-02-27,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0387,CUST0561,PROJ005,2019-07-04,2,Significant delay in handover. The final product feels rushed.
FDBK0388,CUST0562,PROJ004,2017-10-19,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0389,CUST0563,PROJ004,2018-04-28,2,Significant delay in handover. The final product feels rushed.
FDBK0390,CUST0565,PROJ005,2019-10-08,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0391,CUST0567,PROJ005,2019-10-04,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0392,CUST0568,PROJ005,2019-04-05,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0393,CUST0569,PROJ004,2017-09-18,5,Excellent construction quality and timely delivery. Very happy!
FDBK0394,CUST0570,PROJ004,2017-07-05,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0395,CUST0572,PROJ005,2019-05-16,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0396,CUST0573,PROJ005,2019-09-08,2,Significant delay in handover. The final product feels rushed.
FDBK0397,CUST0574,PROJ005,2019-04-01,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0398,CUST0578,PROJ004,2017-12-27,5,Excellent construction quality and timely delivery. Very happy!
FDBK0399,CUST0581,PROJ004,2017-09-25,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0400,CUST0582,PROJ004,2017-12-16,5,Excellent construction quality and timely delivery. Very happy!
FDBK0401,CUST0583,PROJ004,2017-05-31,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0402,CUST0584,PROJ004,2017-09-02,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0403,CUST0585,PROJ005,2019-08-12,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0404,CUST0586,PROJ004,2017-09-26,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0405,CUST0587,PROJ004,2018-02-27,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0406,CUST0589,PROJ005,2019-08-30,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0407,CUST0592,PROJ004,2018-04-18,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0408,CUST0593,PROJ004,2017-06-09,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0409,CUST0594,PROJ005,2019-05-23,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0410,CUST0597,PROJ004,2018-01-09,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0411,CUST0598,PROJ005,2019-03-30,2,Significant delay in handover. The final product feels rushed.
FDBK0412,CUST0599,PROJ005,2019-07-01,5,Excellent construction quality and timely delivery. Very happy!
FDBK0413,CUST0600,PROJ005,2019-05-14,5,Excellent construction quality and timely delivery. Very happy!
FDBK0414,CUST0601,PROJ004,2018-04-02,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0415,CUST0604,PROJ005,2019-07-10,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0416,CUST0605,PROJ004,2017-10-14,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0417,CUST0606,PROJ004,2018-03-09,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0418,CUST0608,PROJ004,2017-06-12,2,Significant delay in handover. The final product feels rushed.
FDBK0419,CUST0611,PROJ005,2019-04-21,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0420,CUST0612,PROJ004,2018-03-02,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0421,CUST0614,PROJ004,2017-07-02,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0422,CUST0615,PROJ005,2019-11-19,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0423,CUST0616,PROJ004,2017-05-30,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0424,CUST0617,PROJ004,2017-08-19,5,Excellent construction quality and timely delivery. Very happy!
FDBK0425,CUST0618,PROJ005,2019-03-02,2,Significant delay in handover. The final product feels rushed.
FDBK0426,CUST0619,PROJ004,2017-10-27,2,Significant delay in handover. The final product feels rushed.
FDBK0427,CUST0621,PROJ005,2019-03-31,5,Excellent construction quality and timely delivery. Very happy!
FDBK0428,CUST0622,PROJ004,2018-01-16,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0429,CUST0623,PROJ005,2019-12-15,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0430,CUST0625,PROJ004,2018-04-02,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0431,CUST0626,PROJ005,2019-07-03,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0432,CUST0627,PROJ005,2019-10-17,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0433,CUST0628,PROJ004,2018-03-04,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0434,CUST0629,PROJ004,2017-10-04,2,Significant delay in handover. The final product feels rushed.
FDBK0435,CUST0630,PROJ005,2019-10-11,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0436,CUST0633,PROJ004,2017-06-28,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0437,CUST0634,PROJ004,2017-10-02,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0438,CUST0635,PROJ006,2021-03-22,2,Significant delay in handover. The final product feels rushed.
FDBK0439,CUST0636,PROJ006,2020-11-23,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0440,CUST0637,PROJ005,2019-01-20,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0441,CUST0638,PROJ004,2017-10-24,5,Excellent construction quality and timely delivery. Very happy!
FDBK0442,CUST0639,PROJ006,2020-08-31,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0443,CUST0640,PROJ005,2019-09-14,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0444,CUST0642,PROJ006,2021-06-15,5,Excellent construction quality and timely delivery. Very happy!
FDBK0445,CUST0643,PROJ006,2020-09-11,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0446,CUST0645,PROJ006,2021-05-05,2,Significant delay in handover. The final product feels rushed.
FDBK0447,CUST0647,PROJ006,2020-11-16,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0448,CUST0648,PROJ004,2017-11-23,5,Excellent construction quality and timely delivery. Very happy!
FDBK0449,CUST0649,PROJ004,2018-04-15,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0450,CUST0652,PROJ005,2019-02-06,2,Significant delay in handover. The final product feels rushed.
FDBK0451,CUST0653,PROJ004,2017-09-13,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0452,CUST0654,PROJ006,2021-03-19,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0453,CUST0655,PROJ006,2021-02-11,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0454,CUST0656,PROJ006,2020-12-02,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0455,CUST0657,PROJ006,2020-11-15,2,Significant delay in handover. The final product feels rushed.
FDBK0456,CUST0658,PROJ005,2019-08-20,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0457,CUST0660,PROJ005,2019-01-30,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0458,CUST0661,PROJ006,2020-09-02,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0459,CUST0662,PROJ006,2020-11-01,5,Excellent construction quality and timely delivery. Very happy!
FDBK0460,CUST0664,PROJ006,2021-02-20,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0461,CUST0665,PROJ006,2021-04-03,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0462,CUST0666,PROJ006,2020-12-27,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0463,CUST0667,PROJ006,2020-09-21,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0464,CUST0668,PROJ006,2021-02-09,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0465,CUST0670,PROJ006,2021-04-13,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0466,CUST0672,PROJ006,2020-12-17,5,Excellent construction quality and timely delivery. Very happy!
FDBK0467,CUST0673,PROJ004,2017-06-08,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0468,CUST0676,PROJ005,2019-02-15,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0469,CUST0678,PROJ005,2019-10-31,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0470,CUST0679,PROJ005,2019-03-26,2,Significant delay in handover. The final product feels rushed.
FDBK0471,CUST0680,PROJ005,2019-12-12,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0472,CUST0681,PROJ006,2021-03-29,2,Significant delay in handover. The final product feels rushed.
FDBK0473,CUST0682,PROJ005,2019-12-17,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0474,CUST0683,PROJ005,2019-05-03,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0475,CUST0684,PROJ005,2019-08-16,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0476,CUST0685,PROJ005,2019-03-20,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0477,CUST0686,PROJ006,2020-09-20,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0478,CUST0688,PROJ005,2019-09-18,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0479,CUST0689,PROJ005,2019-06-28,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0480,CUST0690,PROJ006,2021-04-16,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0481,CUST0691,PROJ006,2021-01-09,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0482,CUST0692,PROJ006,2020-12-24,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0483,CUST0693,PROJ005,2019-11-14,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0484,CUST0694,PROJ006,2021-05-07,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0485,CUST0696,PROJ005,2019-03-28,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0486,CUST0698,PROJ006,2020-12-30,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0487,CUST0700,PROJ005,2019-09-20,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0488,CUST0701,PROJ005,2019-10-12,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0489,CUST0702,PROJ005,2019-02-08,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0490,CUST0704,PROJ006,2021-05-24,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0491,CUST0706,PROJ006,2020-10-21,5,Excellent construction quality and timely delivery. Very happy!
FDBK0492,CUST0707,PROJ005,2019-12-01,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0493,CUST0708,PROJ005,2019-01-27,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0494,CUST0709,PROJ006,2020-10-08,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0495,CUST0710,PROJ005,2019-03-30,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0496,CUST0711,PROJ006,2020-09-09,2,Significant delay in handover. The final product feels rushed.
FDBK0497,CUST0712,PROJ005,2019-09-21,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0498,CUST0713,PROJ005,2019-03-23,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0499,CUST0714,PROJ006,2020-12-06,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0500,CUST0715,PROJ005,2019-11-11,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0501,CUST0717,PROJ005,2019-08-08,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0502,CUST0718,PROJ006,2021-03-07,5,Excellent construction quality and timely delivery. Very happy!
FDBK0503,CUST0719,PROJ005,2019-08-14,2,Significant delay in handover. The final product feels rushed.
FDBK0504,CUST0721,PROJ006,2021-06-14,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0505,CUST0722,PROJ006,2021-01-02,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0506,CUST0724,PROJ006,2021-01-06,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0507,CUST0725,PROJ005,2019-11-10,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0508,CUST0726,PROJ006,2021-04-25,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0509,CUST0727,PROJ006,2021-05-14,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0510,CUST0729,PROJ006,2020-12-01,2,Significant delay in handover. The final product feels rushed.
FDBK0511,CUST0730,PROJ006,2020-11-04,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0512,CUST0731,PROJ006,2021-04-06,2,Significant delay in handover. The final product feels rushed.
FDBK0513,CUST0732,PROJ006,2021-01-11,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0514,CUST0733,PROJ005,2019-09-09,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0515,CUST0734,PROJ006,2021-04-20,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0516,CUST0735,PROJ005,2019-09-29,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0517,CUST0739,PROJ005,2019-11-11,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0518,CUST0741,PROJ006,2020-12-08,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0519,CUST0744,PROJ006,2020-10-13,2,Significant delay in handover. The final product feels rushed.
FDBK0520,CUST0745,PROJ005,2019-11-10,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0521,CUST0746,PROJ005,2019-05-11,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0522,CUST0747,PROJ005,2019-02-08,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0523,CUST0748,PROJ005,2019-03-25,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0524,CUST0749,PROJ006,2021-03-26,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0525,CUST0750,PROJ005,2019-10-21,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0526,CUST0751,PROJ006,2021-07-10,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0527,CUST0754,PROJ005,2019-04-09,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0528,CUST0755,PROJ006,2020-09-01,2,Significant delay in handover. The final product feels rushed.
FDBK0529,CUST0756,PROJ005,2019-01-30,5,Excellent construction quality and timely delivery. Very happy!
FDBK0530,CUST0757,PROJ005,2019-11-05,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0531,CUST0758,PROJ005,2019-11-09,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0532,CUST0760,PROJ005,2019-04-02,2,Significant delay in handover. The final product feels rushed.
FDBK0533,CUST0761,PROJ005,2019-10-08,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
